id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
384,1.47536303174e-08,3.13812642322e-13,1.02181138573e-05,8.24717687919e-07,1.70792893717e-12,4.14992311348e-11,7.65574441175e-06,3.95720644519e-06,2.64452293397e-10,2.9541355473e-11,1.54454902201e-08,3.7708090872e-07,1.34892090387e-07,1.07401092464e-06,1.09508305202e-10,4.68070082693e-10,3.36211245476e-12,0.000385917141102,3.818341429e-05,1.5700208678e-05,1.05404941719e-10,3.75620784476e-11,2.38777296546e-11,1.31878934856e-11,6.61394096824e-06,3.19210075039e-10,5.02979463635e-11,1.42594935859e-10,5.27218340096e-08,1.46900780429e-09,0.000250011711614,1.51838056017e-11,4.7954218374e-10,9.98751845116e-11,1.36868161249e-08,5.97324856244e-10,2.71583289191e-09,8.9942202991e-12,2.56371070206e-11,1.06480002593e-09,5.24853476236e-08,6.8462213676e-10,1.78119208272e-09,2.22266935452e-05,1.25313732724e-08,3.99301552534e-06,1.34206864372e-11,2.12237310393e-07,1.68015901636e-07,3.12727679557e-05,2.48398549729e-07,1.74668290357e-14,0.00137755239848,1.78886807589e-07,7.83450673225e-08,2.67200093163e-08,4.16922166279e-13,1.56589010203e-06,2.10116354538e-06,6.46322195763e-09,9.81437642622e-06,3.94524199976e-08,4.17723413193e-07,2.16576818701e-08,1.0871051238e-12,5.70358018592e-08,2.97976243679e-09,1.45126350048e-07,0.000100488286989,0.009217152372,8.50638137706e-09,1.09500952306e-07,3.58952911882e-14,0.0025702144485,3.10482027458e-14,2.01400091049e-10,2.54396163655e-05,1.56860122114e-10,4.06188788388e-14,4.67261088488e-06,1.3450793368e-08,0.000155166824698,4.99173609114e-08,2.86022095765e-12,2.26396765918e-12,0.00015287194401,0.985574603081,1.32299689426e-07,1.9475103496e-14,1.46276306623e-07,5.34107186922e-07,9.93153776108e-07,1.08518024717e-05,2.10429789149e-08,6.44032382979e-08,2.01420363055e-07,1.06327188405e-05,9.36407461988e-12,4.56137604488e-06
385,1.14479348223e-09,0.997839152813,2.80224651094e-16,2.05961046829e-11,0.000423553719884,3.74901665268e-10,3.89479108687e-11,2.53353231727e-08,5.82805023441e-06,1.51283120431e-06,3.32902527767e-09,6.47725983072e-07,1.46772663356e-07,2.69880420234e-08,7.25989623973e-09,9.06853401261e-08,0.0017125288723,9.26786758448e-10,5.39853960146e-11,6.95195545575e-09,2.59991717044e-09,1.77234858734e-11,1.56129109641e-10,1.73017470576e-13,2.98895613062e-16,9.25736917678e-11,1.46035054058e-05,1.57807877876e-09,3.04006491092e-08,3.92465678012e-11,5.23028106556e-14,2.59726138166e-12,1.06603863514e-07,1.1475124323e-10,1.25113686569e-14,6.65036292702e-09,1.2293141765e-12,4.25035617813e-10,1.1904099928e-10,6.6186472969e-10,9.78879859657e-14,4.06969169475e-09,4.35153822698e-11,9.93923910189e-13,1.60269308935e-07,3.48246084747e-12,6.06193484298e-10,8.50725800916e-09,4.61844829047e-09,1.01817321241e-09,2.20239164362e-13,8.6588103354e-10,3.43453286644e-11,6.89598267378e-10,7.3425309886e-13,7.59525949079e-12,2.11781259196e-10,4.98314056685e-10,1.86119369916e-10,1.22204893774e-11,6.74900482722e-11,4.71376429185e-16,1.56579076815e-07,1.62997684794e-10,4.4821057088e-08,3.97128302465e-11,3.35554659614e-08,1.98543397977e-13,4.37421603659e-14,3.02822071347e-14,2.17608760872e-11,3.32947280857e-11,1.2886538503e-09,2.9260354556e-11,2.98899678342e-08,4.44501857544e-09,1.21063868565e-12,8.5649087822e-09,1.32381661189e-08,4.14466665198e-13,2.04567779383e-10,6.40280417661e-13,4.3436229006e-13,8.54418313878e-10,7.53627915628e-09,1.34531790152e-08,9.070023717e-15,1.50009293182e-11,9.66849498241e-08,2.91218299253e-07,2.33339569048e-14,1.83722745351e-10,1.02504726929e-10,2.05323869018e-09,7.95939203435e-10,8.97838845049e-07,6.23011977294e-14,6.22401297168e-11,1.46424255831e-07
391,7.56176973482e-07,0.00029293782427,3.28277245387e-08,1.48160939073e-09,1.03183065221e-05,0.00950018316507,7.01611639897e-08,9.73825717665e-06,2.12654708776e-06,3.84223712899e-05,5.64656193092e-06,2.3109826941e-07,0.000385414081393,1.0143660802e-05,1.482693051e-06,1.6644154357e-06,6.44647002446e-07,1.11705423933e-06,3.78788662658e-08,2.51917811056e-07,1.54342501446e-06,1.89504817172e-06,3.97823418652e-09,9.94311974978e-08,4.11530320932e-09,1.13261000578e-09,0.938186824322,9.52176560531e-06,1.57539889187e-05,3.23368909427e-09,5.99394367473e-10,1.3373079355e-07,5.05480857171e-09,3.33060405922e-08,1.41354661309e-08,3.90271343349e-05,2.86415257733e-07,2.42622242297e-08,2.98506756735e-06,1.49813661476e-09,1.48827589141e-10,0.00269086868502,0.000551474979147,1.75440888484e-08,3.2597759855e-05,1.13254955636e-07,0.000119064025057,0.000316559540806,0.0100533599034,3.84541890526e-05,5.82168195251e-06,0.000114025024232,1.33672642733e-07,0.00114950514399,0.000399504118832,3.68837106635e-07,0.0016316260444,7.75490960336e-09,2.2823037682e-07,0.0014353407314,2.64995381194e-09,1.81606974365e-05,2.6684171317e-08,0.000563088688068,7.91399579612e-05,2.51824616271e-07,0.000226097501582,5.32482893334e-08,9.17611941986e-06,8.60832442413e-05,7.00437703927e-06,0.000480148009956,4.64775912405e-05,1.11041316586e-07,0.000300084066112,0.0239050835371,0.000512853555847,1.44376792832e-06,0.000419664895162,1.73550454008e-08,7.4339686762e-06,9.0833395916e-08,2.05124215427e-05,0.00332855503075,1.74862282165e-06,1.91631243069e-05,3.15681916163e-08,4.31118496635e-05,0.00284920167178,1.20847516882e-07,5.42335192222e-06,2.45337105298e-06,1.67349654134e-07,5.33204485009e-08,2.59192870544e-06,4.64082950202e-06,6.59442633832e-08,1.74554287469e-07,1.10150551791e-06
395,9.88908399613e-10,4.23588811596e-12,5.53928214062e-13,1.13430820292e-09,1.39888614581e-10,1.53579270612e-14,8.06412879181e-13,9.70629453819e-16,2.13898231673e-14,2.74726241756e-10,6.32755449167e-17,4.78053686047e-13,5.14893608707e-14,3.61159707995e-16,1.45172786248e-15,2.60332276569e-11,2.97777427716e-12,9.15736054304e-17,1.74141905967e-15,7.54461055262e-15,5.8722904317e-10,1.31497937539e-10,8.30879288982e-12,1.60871380217e-07,3.8302402916e-11,3.61383229119e-07,5.23940530447e-14,4.75017936097e-09,1.23762660564e-07,4.23363299973e-09,2.0421458849e-13,2.43965434521e-08,3.230150869e-11,7.462373601e-12,3.97656885198e-09,1.49474345661e-14,1.80596180144e-06,0.000314737146255,0.99763906002,0.00204170844518,4.32640128167e-08,1.78344353174e-11,1.77692265741e-13,3.71378414132e-11,2.90062468673e-14,1.15971225678e-11,1.57948390478e-10,2.53059834372e-13,6.82259526652e-11,1.86853113413e-14,3.24696802778e-09,5.84712345816e-13,2.59189752994e-11,7.83383774516e-14,1.35982943655e-11,7.76230382055e-12,9.77007241335e-17,4.92414731212e-09,1.1394906557e-13,2.6181704374e-12,1.05075280032e-07,1.41985186629e-12,1.40420050587e-10,3.55055035665e-15,1.04266801356e-13,7.02504776573e-10,1.27148042529e-12,1.22831203542e-10,2.41816393298e-11,9.20481789748e-13,7.68777923266e-12,4.74360981539e-15,4.15378668961e-11,1.05575679441e-15,8.82377345154e-15,8.94958507303e-09,3.49313356018e-10,1.64773021616e-11,6.76707411759e-15,1.67829039555e-08,1.60369916809e-14,8.26453326348e-13,6.92661599193e-14,2.80845713439e-13,7.45798995477e-12,3.41933170667e-09,1.01222091558e-16,6.79289380301e-09,6.21543051402e-12,1.69339233391e-13,9.46537210997e-15,4.53523335762e-15,5.00788113032e-15,5.38438462839e-16,3.87058777973e-15,8.64426514716e-15,1.86099111943e-06,3.34359628743e-13,7.19065703248e-13
399,1.28551752576e-10,3.42524619779e-12,9.79771108689e-09,2.30743424368e-09,6.45444045433e-11,3.30743657288e-12,1.56478094482e-07,3.46250128179e-13,5.4137613446e-13,5.28820875978e-10,5.20815107621e-13,2.08619027831e-07,3.42521827958e-13,3.15788395433e-10,4.84399152734e-11,5.91055307995e-13,2.79435294348e-11,3.26638750769e-11,3.8568605305e-06,4.86157603063e-08,5.66643343358e-10,1.52733256598e-10,6.43810005307e-11,1.09513953461e-09,0.00219774292782,1.05557640406e-09,6.53388096666e-13,1.49831425045e-10,8.71660787993e-09,5.20317455788e-10,4.03600779464e-06,2.7154079766e-12,2.68898444161e-15,1.57104638679e-14,2.84874971612e-07,2.99205777342e-12,6.83856796968e-07,9.04495756071e-10,1.59609086836e-07,2.40484325786e-07,9.85772203421e-07,1.71708697608e-12,1.53260704908e-12,0.977936029434,2.29474533993e-13,2.6142257803e-10,1.6303800283e-14,1.89956679719e-07,2.27906156169e-08,2.87642052399e-07,4.29063451435e-09,5.5249090487e-17,3.64889871207e-07,2.07560191257e-10,4.02739040034e-12,1.25895333655e-12,8.93170493078e-14,2.68233488754e-08,4.43429559738e-09,3.48103839087e-08,5.81897765528e-08,1.52168644352e-09,4.20126641809e-11,1.17191305549e-07,1.0252317387e-15,3.27765700865e-12,1.36087998509e-11,5.92070307448e-07,1.21183036939e-08,2.01543844014e-05,1.87444033628e-08,3.15462762046e-06,4.28790379939e-12,5.14972180099e-06,5.23890936668e-16,2.308749234e-14,5.34374976269e-07,2.73666733719e-09,2.17559883954e-13,2.98024701806e-07,1.20468911291e-07,5.85579691403e-08,8.4709190773e-09,2.9507379511e-15,2.21434876728e-13,1.9991075817e-07,9.47707334831e-08,9.12364797045e-08,2.3346430312e-16,8.92597711299e-08,2.37044917029e-09,8.34720417786e-11,2.31538321849e-09,6.82449973269e-13,1.24748284619e-11,3.63627989941e-08,0.0198238007724,2.80480829534e-11,3.63985702689e-10
400,2.45629507845e-08,2.29493480219e-07,7.02816364134e-12,1.72101466411e-09,4.72734136281e-08,9.000315913e-05,4.74791646971e-12,6.81069289854e-09,6.54639507047e-07,4.4970128954e-08,0.00111617101356,5.17829321089e-11,2.30853117955e-07,3.99143024188e-10,6.96510937814e-08,9.41282858949e-13,9.51712138431e-07,4.3697376273e-10,2.04101093665e-11,1.30418384425e-10,1.1991123372e-10,2.54961975088e-07,7.03204516644e-14,1.2722414539e-13,9.4510301481e-15,2.17701375725e-14,0.000609984912444,1.35101515752e-07,3.89856946725e-09,8.82585345953e-13,3.95761202943e-14,2.43783688347e-05,4.32674802653e-08,1.50088795559e-11,1.36989497523e-09,3.4434299323e-07,5.34850441714e-10,2.9079176133e-12,3.80538184297e-10,1.12487623383e-12,3.24669782737e-15,3.99256350647e-05,0.000354553863872,6.02210772568e-13,1.14657323138e-05,2.44260611737e-08,0.000251891062362,7.16028880632e-09,9.02074134501e-07,9.21485394656e-08,3.43816318491e-05,0.00120983948,7.17896941893e-09,2.32090860663e-05,1.78520849659e-07,8.71184440143e-08,0.000280639476841,2.33710874411e-15,1.30428889911e-09,4.30292857345e-07,6.44257000179e-12,9.21375953311e-09,6.74523859077e-13,7.95218682015e-07,0.00660656718537,7.33019867027e-10,3.89057095163e-06,6.00443868617e-15,5.9798680013e-05,1.21239247619e-06,8.92192136143e-13,6.46286268946e-09,1.14989866518e-07,1.16082830848e-10,6.56922857161e-05,0.162710279226,1.1834121183e-10,4.77628070428e-09,0.00147317582741,2.51668044043e-11,8.62938254187e-09,5.71851046516e-07,1.19126426057e-07,0.824996829033,1.31952892843e-05,3.91148252676e-10,2.13702805452e-11,1.02128193055e-11,1.28528945424e-05,2.4956575001e-11,3.50296545548e-06,9.40562849827e-10,5.12146804965e-08,5.46228118292e-10,1.14440894095e-07,2.22312657172e-09,2.3153435549e-13,4.45419168216e-09,1.2685326567e-08
401,0.000327467627358,9.19997056315e-09,1.30251940893e-15,7.94624574474e-11,3.71526205356e-08,9.55615144307e-13,1.1200629757e-08,1.00612010101e-06,5.65803816244e-07,0.000201291870326,6.37424724115e-10,2.85742185469e-08,5.3019686419e-08,2.41789450683e-08,1.33052884266e-08,3.96555260851e-10,3.3225308016e-07,2.10108874743e-11,1.58053217092e-06,6.49806208841e-09,0.998832404613,2.58822182572e-14,4.68445291238e-12,3.1212795875e-05,4.17358165805e-08,8.30800150897e-11,1.43102230066e-09,2.16685088655e-14,8.5393381255e-10,7.11542269549e-10,4.5539976785e-15,6.19913981259e-11,1.4942853812e-12,4.47040099383e-10,3.36642064051e-13,2.5041954288e-08,2.82291849401e-13,1.3229909257e-07,6.44500133262e-08,1.32126789509e-08,3.79093848327e-12,1.56236323878e-09,3.9900614593e-16,1.19200621596e-10,2.53503706742e-13,8.66298677758e-13,1.14465194656e-07,9.18440168363e-09,3.55168276656e-06,9.4402008699e-07,4.43178523393e-12,7.26027224118e-07,1.090774953e-11,2.73444040744e-08,1.80363394975e-06,7.80850939464e-09,3.03646108257e-10,3.0237226297e-14,2.04063114541e-16,5.94555515931e-10,8.47969516826e-09,7.37454368405e-12,1.26576761225e-11,1.12193742252e-13,1.81986301584e-08,3.82940788768e-06,2.51745074067e-16,2.7064719662e-16,2.35213959421e-10,1.45785537505e-13,2.147827729e-07,1.47682799323e-09,3.90949295506e-12,1.25748912151e-12,0.00057723140344,2.72704692161e-10,2.14086214034e-11,1.65275540649e-12,1.25018324582e-08,6.96640189979e-10,1.019884985e-05,1.24098297353e-14,1.17426587117e-12,5.7353670424e-11,2.33871361388e-07,2.29722282863e-10,9.40396458621e-12,4.48977233701e-14,6.52512155419e-10,5.42935973957e-11,5.38449330695e-13,5.65123286833e-07,2.47003129061e-08,4.05854780183e-06,3.80528898322e-12,9.18347212511e-13,4.13802049267e-13,4.07527726842e-11,2.66042715635e-10
402,3.70118047321e-09,3.3386234749e-11,1.5245467111e-08,2.21565587708e-05,1.04710473625e-09,5.06523750894e-13,2.07202742786e-06,3.41584516228e-09,2.41454772842e-10,4.73506928111e-11,1.54366977534e-10,8.6413228928e-06,1.12626130644e-08,4.55214404838e-07,3.13849812805e-09,4.9270938024e-11,3.30410787619e-09,1.12357247417e-05,2.59149965132e-06,1.06177875381e-08,2.38425168497e-10,5.94447963076e-11,1.34083997239e-08,1.8816546099e-09,7.38664596156e-07,2.43631529884e-05,2.48342790776e-10,2.94874297424e-07,2.43231390584e-08,1.43299250244e-09,3.99636633119e-07,1.4979864571e-10,1.62915174684e-08,1.55135744251e-08,8.15489176187e-10,9.99484956604e-12,8.53447204463e-07,4.58029419947e-10,2.20868212608e-08,2.77466824627e-06,5.5303382851e-07,4.36883029753e-10,1.14470878523e-12,1.67667130881e-05,7.68656462924e-08,1.85470440783e-07,3.55639601102e-10,4.2099443931e-09,2.79484768662e-09,2.24811156357e-08,4.87635389845e-08,4.05199860481e-14,0.00205886689946,1.9893766634e-09,4.95241694876e-12,1.50300619173e-10,5.33848401886e-15,1.03625488919e-05,2.32892784879e-06,6.92236268307e-11,0.994813799858,3.26867040379e-11,0.00199346593581,2.20362512959e-11,4.27196879217e-13,1.8633029697e-07,1.53888606746e-07,2.16133488884e-09,3.23918278866e-08,2.32349137264e-07,3.37330097189e-09,6.50685338943e-11,2.08970156717e-13,6.45532190902e-06,3.00302216091e-14,1.10457809566e-09,8.63005933383e-09,3.98014634584e-08,2.00424895322e-13,0.000138219242217,1.87402915408e-09,3.93489281123e-05,9.12951745452e-12,8.80039357359e-12,1.53405771159e-13,1.04195687527e-05,4.54233013443e-05,4.96637255765e-07,3.309053552e-12,3.46852885968e-07,5.22435636419e-11,1.24635989778e-05,5.30043791969e-07,1.59448489967e-07,8.22672863166e-09,4.36511572843e-06,0.000768095254898,1.59772639563e-08,3.60978766878e-08
403,6.08729689919e-12,5.79976875987e-13,3.3531371522e-16,8.16421322908e-12,1.66631424913e-13,2.37326859553e-11,1.4481434308e-14,4.36355622859e-13,1.23410735299e-13,1.51728903421e-13,5.61047830416e-09,1.1909162892e-12,1.84126207614e-08,4.31213598162e-09,6.701502131e-10,5.94788653144e-15,3.85953335263e-12,1.49173434022e-11,1.11963324896e-12,1.21056823856e-16,1.80281033157e-11,4.11534362144e-09,9.73631841816e-10,7.43002881443e-12,6.53948466559e-14,1.92211668804e-09,3.03159164439e-11,1.00837654199e-11,6.59647581003e-09,1.08141334429e-11,4.02130551894e-14,2.77566053475e-10,2.5693194794e-10,4.28364366201e-08,4.05854989644e-16,2.60674433428e-11,3.48459969375e-14,1.97104950638e-16,1.62946614752e-13,7.90348553747e-14,2.95567783567e-18,9.18443454623e-09,2.03580726631e-15,3.5612335597e-17,1.78345858047e-12,2.00804186511e-14,0.999890089035,1.84147225899e-16,1.03973230026e-09,4.24407552288e-13,1.8518110656e-11,4.98237909596e-07,4.04095288786e-07,2.69183201453e-05,3.28458038545e-10,7.5886759987e-07,2.40762119574e-07,4.70219752756e-18,3.25308007836e-19,7.03520585135e-18,4.54232811364e-08,6.97742232248e-18,8.38210123533e-09,2.46286529057e-16,1.28518195197e-07,1.21680898246e-07,1.61654058195e-11,1.76712558814e-18,7.48374140436e-10,1.89353177743e-15,2.26965538377e-12,5.83526423668e-17,2.80551569389e-13,3.19276999248e-16,2.79453229268e-06,7.35382927814e-05,1.32585107704e-17,2.09638556514e-10,9.35843402772e-10,2.90508561651e-10,1.47497378894e-11,2.91814315767e-13,1.56270961324e-19,4.90952402288e-07,3.97857595724e-17,1.72361501157e-13,4.35594138884e-12,1.19853865017e-16,3.58316879101e-06,1.7402115867e-20,7.27235770579e-18,3.1551767421e-08,1.15067244622e-09,1.98290450726e-07,1.09490591608e-15,3.09297066481e-15,8.03833165801e-15,5.8532599212e-08,9.41400912779e-09
405,3.0080087754e-08,7.92926169169e-09,3.17305602948e-05,0.00046547211241,1.28508446551e-07,7.13177683576e-10,0.00184506259393,4.34919904535e-08,1.29560092432e-07,2.50465710394e-08,2.33325394561e-07,1.07078790279e-06,9.52616460381e-07,3.85794933777e-08,1.19362951523e-07,1.45859047507e-07,2.35655015501e-08,3.29468605287e-07,2.47525633768e-07,2.78433035419e-05,3.38026865165e-07,1.99520218302e-06,4.23431310992e-06,2.19993726205e-05,0.000102599376987,0.000176196437678,6.70333077935e-09,4.37075613036e-07,3.19409591611e-05,0.0084738060832,0.00144987565,2.09567042475e-05,1.23818608699e-05,4.79101572637e-07,0.000332996278303,4.07185007933e-10,0.00300654792227,0.00101903465111,0.00169172196183,0.00159994524438,0.00024279167701,1.80596479993e-08,1.33651543166e-08,0.000199434827664,8.10251563621e-08,0.00224690954201,1.46850297256e-07,2.42663190875e-06,4.2653402943e-07,4.02778113084e-07,0.000248054420808,5.15923614941e-09,0.00485450960696,1.30368589453e-05,1.49061037291e-07,0.000182638905244,3.74959036042e-10,5.16330219398e-05,3.98576639782e-06,1.34892741244e-06,0.000313637749059,1.09694428829e-06,2.07632201636e-05,1.97885423603e-08,1.09884936705e-07,4.57928138076e-07,4.85879994017e-08,7.26769712855e-06,0.000389465829358,0.00052520429017,4.16723310082e-07,5.01383556895e-09,3.27904725594e-09,3.56216901309e-06,1.64032898375e-10,1.0759213076e-08,2.12521490539e-06,6.21163209757e-08,4.21857715427e-10,0.81740874052,2.83645050558e-07,0.00384624395519,1.39574524383e-06,1.05366115832e-08,2.23058478355e-07,3.91680368921e-05,4.95756903547e-05,5.41330109627e-06,1.16886589296e-09,7.83614439115e-07,5.31988007424e-06,2.0503186704e-07,1.94080839719e-05,1.31858712393e-06,1.21686593957e-06,1.8477706476e-07,0.148929208517,3.06557588203e-08,5.78828512516e-05
406,1.72942077326e-11,1.34740041347e-08,4.13837897284e-09,7.94825177897e-11,1.35311211125e-07,8.5565164909e-07,4.77894275264e-07,2.78104678175e-10,2.50129961188e-08,3.35528849149e-09,7.03387181833e-10,5.78961760311e-07,4.14185352682e-09,1.57594627126e-07,3.34504584316e-05,1.60912077263e-05,8.88290969669e-08,1.78796278998e-12,1.00939551828e-07,5.34847270639e-11,4.38292069305e-09,3.06886227008e-06,0.996152341366,3.04678851535e-05,0.000121227494674,0.000834822421893,4.45738166377e-08,2.79022032146e-08,0.000524939096067,0.000605276203714,2.59347852989e-05,2.99530689141e-09,5.85996140501e-10,2.42467231146e-05,8.71119425483e-07,5.45717497857e-08,2.52275526691e-06,3.57807550699e-07,1.04427317638e-06,1.85999525115e-07,3.67048016869e-07,1.522870198e-11,1.42303457906e-09,1.26798326505e-07,4.93823038017e-12,5.40089778456e-11,4.8908568715e-06,3.98466711016e-11,1.02471871266e-10,3.21012594284e-09,7.3864300093e-12,8.48198595804e-08,4.56466970888e-08,4.57462112635e-09,8.51400561164e-10,1.97363245746e-08,1.21052335089e-06,1.25974364273e-09,1.99900512809e-11,4.73141099633e-08,7.09938019483e-09,3.81156617379e-09,1.60553463502e-06,3.84008359333e-07,7.37287635388e-08,1.34121513895e-09,8.44404894451e-07,0.00017445042613,3.2641254144e-09,9.98090915472e-11,0.000988158397377,2.98516766861e-08,0.000246273470111,1.7213670489e-08,1.52161252487e-08,3.23562232563e-10,2.32461688787e-11,0.000132686924189,2.26554493565e-06,9.52270227117e-08,5.4111734471e-07,8.77633077323e-10,1.14050919819e-08,5.91291282603e-09,4.396079889e-10,1.19372419935e-11,3.82458335835e-11,1.96524077012e-08,6.02472428e-05,2.61974591326e-11,2.18136932129e-11,6.02969834063e-08,4.36736797838e-08,4.17377577833e-06,1.47736840123e-11,3.60744039085e-08,1.24008374769e-06,5.08418054324e-07,3.29357929818e-10
407,6.33708571729e-11,3.95526007779e-11,5.91271742678e-08,3.91501373542e-08,1.83936261777e-08,1.11157449911e-09,0.0013642963022,6.06173671258e-08,3.27047811055e-09,3.03691849446e-09,3.8178629147e-09,2.44517849524e-07,4.55165860558e-08,1.22745973385e-08,4.62066545026e-08,6.24104634639e-09,4.01732432043e-11,6.44857323095e-09,5.73262215475e-10,3.10004622861e-07,3.499514456e-09,2.37124786473e-09,9.49226716784e-07,1.78388447125e-07,1.09469976906e-06,8.62908322574e-08,1.75923675627e-09,2.08434436377e-10,1.69341728906e-05,0.000810419849586,2.85486457869e-05,1.19644937513e-07,2.26370744372e-07,1.48158442244e-05,4.16051761931e-06,1.26492302743e-10,3.79620323656e-05,2.28846238315e-06,7.51683000999e-06,1.29193665543e-07,5.36975655052e-08,1.72455133507e-10,4.06319283774e-10,8.53130046607e-08,4.6331749548e-10,0.00108772946987,2.12143163481e-07,4.05814724047e-08,3.73364485995e-08,1.7898786453e-08,3.75102968064e-06,1.85132165154e-09,0.0059555079788,0.000194919033675,7.71038699554e-08,0.000108276683022,2.84577278409e-10,3.08847134534e-08,6.86866119537e-09,8.53016217661e-08,1.79913206466e-06,2.58094736694e-08,7.31294221623e-07,4.69212135812e-09,1.66601310525e-08,2.2062753402e-08,1.59916879738e-09,1.83820262123e-07,9.2222044259e-06,7.17452439858e-06,2.4537422405e-07,9.03297436849e-09,1.22203649977e-10,6.39619699427e-08,4.41889649871e-11,3.14832715453e-09,1.10871010151e-08,7.57761964287e-10,6.47928155573e-10,0.990014195442,5.39535585631e-06,0.000106646810309,8.85238762294e-08,1.14641620641e-08,2.24564766782e-09,1.08987826763e-07,1.00998668131e-05,3.68834340847e-09,3.60607044225e-10,9.81668080158e-11,2.77092837564e-08,1.45913736649e-09,6.59908037051e-05,3.7864512592e-07,4.4174072733e-10,1.25872326451e-10,0.000135596608743,1.55328944151e-11,5.03829653553e-07
414,3.03488400277e-06,9.90312969407e-07,5.76380552957e-05,5.91904317844e-05,1.44405894389e-05,0.000302220199956,1.16249602797e-05,0.000131817098008,1.98639156679e-07,2.91326909974e-06,0.00223618652672,5.8835848904e-06,1.41064501804e-05,1.17021772894e-05,2.48446667683e-06,4.70040367873e-06,2.78347243921e-07,5.93231270614e-05,0.00153742893599,2.44684579229e-05,3.17802050631e-06,0.000203277551918,4.48788614449e-06,3.4817404071e-07,4.38885472249e-05,1.20727179365e-06,9.46527222823e-07,4.12845383835e-06,0.00680394098163,6.41065344098e-05,0.00752040278167,7.48328238842e-06,7.52144524085e-06,2.77899130197e-06,4.69426886411e-05,0.00078264833428,2.26714000746e-05,1.81156210033e-08,4.45829613227e-07,6.33534398276e-07,2.68238977696e-07,7.13099836958e-07,0.00134742900264,0.000233083526837,0.000317430414725,1.99727819563e-05,0.000262618763372,3.66568087884e-06,3.32723066094e-05,0.000926750246435,0.00075225578621,3.29342583427e-05,0.0180661790073,0.0098067522049,0.00181270739995,0.0134624289349,0.00145270174835,3.58100419362e-06,3.28361466018e-06,5.29361295776e-06,1.48107537825e-05,0.00022500839259,4.51646701549e-05,0.000129196778289,0.000470685481559,5.61723281862e-05,0.00257618748583,8.25066526886e-05,0.028771629557,0.825369656086,3.37264646078e-05,0.000142018499901,3.74126614133e-07,0.0225687716156,1.30532280309e-05,0.000244458671659,0.000282290478935,2.65578273684e-05,1.33850915063e-06,0.000224680741667,0.000100121957075,0.0144745837897,1.56288679136e-05,0.000131157386932,4.70467085734e-07,0.000147394195665,0.0311803612858,1.04039645521e-05,7.10845961294e-06,7.71877637362e-07,0.00141353777144,2.39264136326e-05,0.00158845295664,3.02665375784e-05,8.10800656836e-07,6.52836320114e-07,0.000294236611808,1.82479573141e-06,0.000755007786211
